parcel_id,county,just_value,building_value,land_value,year_built,land_sqft,sale_date,target,property_age,land_building_ratio,building_value_pct,land_value_pct,value_per_sqft,value_category,age_category,is_top_county
1830103ZDB00000000010A,HILLSBOROUGH,322032.0,167532.0,154500.0,1958,5884.0,,0,67,0.9222063712820757,0.5202323985430065,0.4797644961851736,54.72081563296516,medium,very_old,1
1830103ZDB00000000011A,HILLSBOROUGH,176805.0,22305.0,154500.0,1958,5922.0,,0,67,6.926387519053169,0.12615522097666368,0.8738391231066819,29.85058247509708,medium-low,very_old,1
1830103ZDB00000000012A,HILLSBOROUGH,155876.0,1376.0,154500.0,1958,6014.0,,0,67,112.2004357298475,0.008827472943410509,0.9911661117419504,25.914546965918536,medium-low,very_old,1
1830103ZDB00000000030A,HILLSBOROUGH,984640.0,797140.0,187500.0,2023,7579.0,,0,2,0.23521560175677828,0.8095742509198784,0.190424733481543,129.89973614775727,high,new,1
1830103ZDB00000000040A,HILLSBOROUGH,846549.0,659049.0,187500.0,2022,7566.0,,0,3,0.28450041726727865,0.778511605929951,0.22148721280491407,111.87379410598652,high,new,1
1830103ZDB00000000050A,HILLSBOROUGH,880087.0,692587.0,187500.0,2018,7686.0,,0,7,0.27072372030702235,0.7869519866195198,0.21304687713046877,114.49030831273579,high,recent,1
1830103ZDB00000000051A,HILLSBOROUGH,919781.0,732281.0,187500.0,2018,7604.0,,0,7,0.2560488991945726,0.7961462607443938,0.203852652041462,120.94424720578567,high,recent,1
1830103ZDB00000000070A,HILLSBOROUGH,326354.0,138854.0,187500.0,1972,7490.0,,0,53,1.350329480393216,0.4254691976528627,0.5745277381992002,43.566146041916966,medium,very_old,1
1830103ZDB00000000080A,HILLSBOROUGH,586312.0,237562.0,348750.0,1982,15137.0,,0,43,1.468031637923414,0.4051794860424381,0.5948188083839178,38.731140177037915,high,very_old,1
1830103ZDB00000000100A,HILLSBOROUGH,316611.0,129111.0,187500.0,1982,7626.0,,0,43,1.4522275233905446,0.4077893446868723,0.5922074968731444,41.511865740133736,medium,very_old,1
1830103ZDB00000000110A,HILLSBOROUGH,1026211.0,795957.0,230254.0,2024,10162.0,,0,1,0.28927908256465795,0.775626283847782,0.22437274169469856,100.97520417199645,luxury,new,1
1830103ZDB00000000120A,HILLSBOROUGH,250560.0,96060.0,154500.0,1964,5847.0,,0,61,1.608353025681598,0.3833796959622607,0.6166163129936423,42.84541723666211,medium,very_old,1
1830103ZDB00000000121A,HILLSBOROUGH,243851.0,89351.0,154500.0,1958,5912.0,,0,67,1.729116304055869,0.3664148745960665,0.6335810245558782,41.23981058684255,medium-low,very_old,1
1830103ZDB00000000150A,HILLSBOROUGH,279571.0,92071.0,187500.0,1984,7327.0,,0,41,2.0364497349900077,0.32932840198589275,0.6706680211179946,38.15106441048035,medium,very_old,1
1830103ZDB00000000160A,HILLSBOROUGH,268296.0,80796.0,187500.0,1983,7627.0,,0,42,2.320630716486998,0.30114388159390526,0.6988523911933417,35.17252228631358,medium,very_old,1
1830103ZDB00000000170A,HILLSBOROUGH,295095.0,107595.0,187500.0,1984,7404.0,,0,41,1.742629837540429,0.3646101607612438,0.6353864505110202,39.85077650236327,medium,very_old,1
1830103ZDB00000000180A,HILLSBOROUGH,416559.0,229059.0,187500.0,1973,7342.0,,0,52,0.8185628219680433,0.549882369886691,0.45011522949875166,56.72872123110445,medium,very_old,1
1830103ZDB00000000190A,HILLSBOROUGH,459936.0,289498.0,170438.0,1989,6773.0,,0,36,0.5887343306885343,0.6294296827608998,0.37056814302828434,67.89725420726306,medium,old,1
1830103ZDB00000000192A,HILLSBOROUGH,493403.0,299653.0,193750.0,1989,7787.0,,0,36,0.6465790545095343,0.6073177355676079,0.39268023769568144,63.35426296866975,medium,old,1
1830103ZDC00000000010A,HILLSBOROUGH,279204.0,95454.0,183750.0,1971,7237.0,,0,54,1.9249908333769838,0.34187783170072167,0.6581185867015276,38.574744404531636,medium,very_old,1
1830103ZDC00000000020A,HILLSBOROUGH,276239.0,92489.0,183750.0,1971,7609.0,,0,54,1.9867012650016218,0.33481392991601505,0.6651824500434405,36.29947437582129,medium,very_old,1
1830103ZDC00000000040A,HILLSBOROUGH,372589.0,188839.0,183750.0,1995,7478.0,,0,30,0.973045964837958,0.506827880512091,0.49316943557261333,49.81802379997326,medium,old,1
1830103ZDC00000000050A,HILLSBOROUGH,815931.0,632181.0,183750.0,2017,7436.0,,0,8,0.29065996817372214,0.7747961839957251,0.2252025904119461,109.71238402581686,high,recent,1
1830103ZDC00000000060A,HILLSBOROUGH,873862.0,609262.0,264600.0,2015,11149.0,,0,10,0.4342952058470644,0.6972053971846845,0.3027934584711791,78.3732735426009,high,recent,1
1830103ZDC00000000090A,HILLSBOROUGH,347644.0,163894.0,183750.0,1979,7387.0,,0,46,1.121144635284786,0.47144069381121545,0.528556429691208,47.055224688684355,medium,very_old,1
1830103ZDC00000000100A,HILLSBOROUGH,930182.0,706889.0,223293.0,2006,9305.0,,0,19,0.31588083011501084,0.7599461611317343,0.24005276381099203,99.95508274231679,high,moderate,1
1830103ZDC00000000110A,HILLSBOROUGH,287251.0,71161.0,216090.0,1957,8808.0,,0,68,3.036592563446783,0.2477302159776085,0.7522663027585534,32.60880917243728,medium,very_old,1
1830103ZDC00000000120A,HILLSBOROUGH,301664.0,147164.0,154500.0,1984,5981.0,,0,41,1.0498420140658444,0.487839159332372,0.5121575257321863,50.428619190906055,medium,very_old,1
1830103ZDC00000000121A,HILLSBOROUGH,342247.0,129097.0,213150.0,1949,8697.0,,0,76,1.651071279183256,0.37720308080690024,0.6227939973352656,39.347781099103244,medium,very_old,1
1830103ZDC00000000140A,HILLSBOROUGH,516293.0,208695.0,307598.0,1951,14662.0,,0,74,1.473904626825622,0.40421736452486373,0.5957806985942118,35.21059810407147,high,very_old,1
1830103ZDC00000000160A,HILLSBOROUGH,267366.0,83616.0,183750.0,1958,7412.0,,0,67,2.197519643134769,0.3127386700677346,0.6872575897549061,36.06717927964387,medium,very_old,1
1830103ZDC00000000180A,HILLSBOROUGH,271411.0,87661.0,183750.0,1958,7310.0,,0,67,2.0961191850516756,0.32298129780555024,0.677015017758979,37.123649295582,medium,very_old,1
1830103ZDC00000000190A,HILLSBOROUGH,269180.0,85430.0,183750.0,1959,7333.0,,0,66,2.1508585876321242,0.31737009670073296,0.6826261883268135,36.70302699754568,medium,very_old,1
1830103ZDC00000000200A,HILLSBOROUGH,255392.0,71642.0,183750.0,1958,7301.0,,0,67,2.5648004689920856,0.28051669387962863,0.719479390586273,34.97562311695426,medium,very_old,1
1830103ZDC00000000210A,HILLSBOROUGH,104243.0,13493.0,90750.0,1959,7439.0,,0,66,6.725211204979991,0.12943670618932504,0.8705537009324278,14.011155913978495,medium-low,very_old,1
1830103ZDC00000000211A,HILLSBOROUGH,210766.0,75046.0,135720.0,1959,5304.0,,0,66,1.808466694204965,0.35606143276698915,0.6439338226572471,39.7296889726673,medium-low,very_old,1
1830103ZDC00000000220A,HILLSBOROUGH,435996.0,295752.0,140244.0,1959,5365.0,,0,66,0.47419299212518556,0.6783349426716239,0.32166276373461283,81.2515840477078,medium,very_old,1
1830103ZDD00000000010A,HILLSBOROUGH,813378.0,628378.0,185000.0,2015,7396.0,,0,10,0.2944083109079075,0.7725525247148008,0.2274462458460324,109.96052453697445,high,recent,1
1830103ZDD00000000011A,HILLSBOROUGH,792536.0,607536.0,185000.0,2017,7341.0,,0,8,0.3045082027925871,0.766571150621359,0.23342758760789717,107.94551893217107,high,recent,1
1830103ZDD00000000030A,HILLSBOROUGH,310281.0,126531.0,183750.0,1984,7242.0,,0,41,1.4522018145607436,0.4077935555397993,0.5922032215855254,42.83874085323761,medium,very_old,1
1830103ZDD00000000040A,HILLSBOROUGH,866400.0,682650.0,183750.0,2020,7573.0,,0,5,0.2691712163316248,0.7879146030533206,0.2120842427467189,114.39133879059942,high,new,1
1830103ZDD00000000050A,HILLSBOROUGH,259940.0,76190.0,183750.0,1959,7543.0,,0,66,2.4117021695475844,0.29310497382098244,0.7068911791521922,34.45652173913044,medium,very_old,1
1830103ZDD00000000060A,HILLSBOROUGH,294099.0,110349.0,183750.0,1959,7355.0,,0,66,1.6651563207974627,0.3752091125467528,0.6247874872492349,39.98083197389886,medium,very_old,1
1830103ZDD00000000070A,HILLSBOROUGH,313395.0,129645.0,183750.0,1959,7376.0,,0,66,1.4173210126035511,0.41367790271732885,0.5863189064314797,42.48271655144367,medium,very_old,1
1830103ZDD00000000080A,HILLSBOROUGH,335194.0,151444.0,183750.0,1940,7286.0,,0,85,1.2133117633464294,0.4518086486970271,0.548188367964916,45.99890215452175,medium,very_old,1
1830103ZDD00000000090A,HILLSBOROUGH,278599.0,94849.0,183750.0,1970,7424.0,,0,55,1.937269372693727,0.34044867193108397,0.6595477386934674,37.521750841750844,medium,very_old,1
1830103ZDD00000000100A,HILLSBOROUGH,225440.0,89720.0,135720.0,1959,5365.0,,0,66,1.512689336944528,0.3979755235294379,0.6020200407201884,42.01267238166232,medium-low,very_old,1
1830103ZDD00000000101A,HILLSBOROUGH,702046.0,520546.0,181500.0,2014,7441.0,,0,11,0.3486716857459557,0.7414688760154234,0.25852969957851824,94.33566245632895,high,moderate,1
1830103ZDD00000000110A,HILLSBOROUGH,230689.0,90445.0,140244.0,1950,5521.0,,0,75,1.5505826681113593,0.39206294160995275,0.6079327235684252,41.77634914885911,medium-low,very_old,1
1830103ZDD00000000120A,HILLSBOROUGH,274498.0,90748.0,183750.0,1962,7038.0,,0,63,2.0248157004484897,0.3305950112750866,0.6694013457243925,38.99673249041057,medium,very_old,1
1830103ZDD00000000130A,HILLSBOROUGH,900665.0,716915.0,183750.0,2016,7699.0,,0,9,0.25630617812965534,0.7959831946581751,0.20401569505232794,116.96948051948051,high,recent,1
1830103ZDD00000000140A,HILLSBOROUGH,430050.0,246300.0,183750.0,1962,7289.0,,0,63,0.7460383839286077,0.5727227700900591,0.42727490460433765,58.991769547325106,medium,very_old,1
1830103ZDD00000000160A,HILLSBOROUGH,297572.0,113822.0,183750.0,1962,7518.0,,0,63,1.6143485938694289,0.38250110057028025,0.6174955389097802,39.57600744779891,medium,very_old,1
1830103ZDD00000000170A,HILLSBOROUGH,272814.0,89064.0,183750.0,1962,7345.0,,0,63,2.0630999831583674,0.326462987738944,0.6735333467734546,37.13776204737272,medium,very_old,1
1830103ZDD00000000180A,HILLSBOROUGH,274315.0,90565.0,183750.0,1963,7351.0,,0,62,2.0289070953779564,0.3301484419428688,0.6698479126263142,37.311615886833515,medium,very_old,1
1830103ZDD00000000200A,HILLSBOROUGH,274802.0,91052.0,183750.0,1963,7422.0,,0,62,2.018055418272874,0.3313355385494336,0.668660822480104,37.020342179711704,medium,very_old,1
1830103ZDD00000000210A,HILLSBOROUGH,320670.0,136920.0,183750.0,1963,7369.0,,0,62,1.3420147384258077,0.426979676989812,0.5730172045492109,43.5101763907734,medium,very_old,1
1830103ZDD00000000220A,HILLSBOROUGH,378095.0,233483.0,144612.0,1926,5719.0,,0,99,0.6193657809528704,0.6175230629258178,0.3824742922432398,66.10052447552448,medium,very_old,1
1830103ZDE00000000010A,HILLSBOROUGH,395718.0,208218.0,187500.0,1968,7540.0,,0,57,0.9004941912121373,0.5261764029526002,0.4738210700016931,52.47553374883967,medium,very_old,1
1830103ZDE00000000040A,HILLSBOROUGH,762062.0,574562.0,187500.0,2002,7467.0,,0,23,0.32633497109977494,0.7539560377554086,0.24604265001712458,102.04365291912158,high,old,1
1830103ZDE00000000050A,HILLSBOROUGH,663647.0,359188.0,304459.0,1995,12064.0,,0,30,0.8476289641386568,0.5412327016731762,0.4587657915039298,55.005967675093245,high,old,1
1830103ZDE00000000070A,HILLSBOROUGH,398905.0,154465.0,244440.0,1942,8478.0,,0,83,1.5824841712739373,0.3872215509418259,0.6127759422019222,47.04623186696544,medium,very_old,1
1830103ZDE00000000080A,HILLSBOROUGH,629088.0,441588.0,187500.0,2001,7637.0,,0,24,0.424602967918132,0.7019483729647157,0.2980500374350847,82.36292223095052,high,old,1
1830103ZDE00000000090A,HILLSBOROUGH,837386.0,649886.0,187500.0,2006,7502.0,,0,19,0.28851169511007296,0.7760879975447433,0.22391080826427923,111.60682393709183,high,moderate,1
1830103ZDE00000000100A,HILLSBOROUGH,914461.0,726961.0,187500.0,2007,7385.0,,0,18,0.25792269747249513,0.7949603154641746,0.20503859099667346,123.81004603303548,high,moderate,1
1830103ZDE00000000110A,HILLSBOROUGH,356056.0,108706.0,247350.0,1983,10170.0,,0,42,2.2753824500722124,0.30530504947241593,0.6946921419885018,35.00698063120637,medium,very_old,1
1830103ZDE00000000120A,HILLSBOROUGH,489647.0,242297.0,247350.0,1983,10156.0,,0,42,1.0208503578238368,0.4948391497565598,0.5051588079600039,48.207836959732205,medium,very_old,1
1830103ZDE00000000160A,HILLSBOROUGH,832571.0,645071.0,187500.0,2014,7705.0,,0,11,0.29066522806756456,0.7747930509313309,0.22520574797134663,108.04191539060473,high,moderate,1
1830103ZDE00000000170A,HILLSBOROUGH,1049207.0,861707.0,187500.0,2014,7199.0,,0,11,0.2175911097494743,0.8212928227767993,0.17870622412333875,145.72319444444443,luxury,moderate,1
1830103ZDE00000000180A,HILLSBOROUGH,796772.0,609272.0,187500.0,2007,7497.0,,0,18,0.3077438192731337,0.7646745057877212,0.23532423914967,106.26460389437183,high,moderate,1
1830103ZDE00000000190A,HILLSBOROUGH,676938.0,545688.0,131250.0,2014,4967.0,,0,11,0.24052161579214534,0.8061110380698999,0.19388748469212144,136.2596618357488,high,moderate,1
1830103ZDE00000000191A,HILLSBOROUGH,297461.0,104961.0,192500.0,1926,8331.0,,0,99,1.833997065604695,0.35285515460798356,0.6471414836180756,35.70103216514642,medium,very_old,1
1830103ZDE00000000200A,HILLSBOROUGH,227073.0,95823.0,131250.0,1926,5008.0,,0,99,1.3696986141258976,0.4219901882205801,0.5780054079286928,45.33300059892194,medium-low,very_old,1
1830103ZDE00000000220A,HILLSBOROUGH,325354.0,99342.0,226012.0,1962,9176.0,,0,63,2.275067191447812,0.30533417344131797,0.6946627529928847,35.45319821292361,medium,very_old,1
1830103ZDE00000000230A,HILLSBOROUGH,798463.0,580413.0,218050.0,2017,8261.0,,0,8,0.3756801179847488,0.7269119208881052,0.27308682670727796,96.64282256112321,high,recent,1
1830103ZDE00000000240A,HILLSBOROUGH,625093.0,437593.0,187500.0,2006,7204.0,,0,19,0.4284793667189221,0.7000435134555762,0.2999548867850275,86.75822345593338,high,moderate,1
1830103ZDE00000000250A,HILLSBOROUGH,672885.0,513510.0,159375.0,2006,5754.0,,0,19,0.3103633612522419,0.7631456145617534,0.23685289930240783,116.92180712423979,high,moderate,1
1830103ZDE00000000260A,HILLSBOROUGH,260178.0,92922.0,167256.0,1977,6400.0,,0,48,1.799941887369112,0.357146426114329,0.6428497303779321,40.64646149039213,medium,very_old,1
1830103ZDF00000000031A,HILLSBOROUGH,1508853.0,1279165.0,229688.0,2016,9297.0,,0,9,0.1795607450479453,0.8477725479072197,0.15222678933813344,162.27715637771564,luxury,recent,1
1830103ZDF00000000050A,HILLSBOROUGH,325361.0,180517.0,144844.0,1990,5660.0,,0,35,0.8023798180790835,0.5548189401343734,0.44517798636595546,57.474121180003536,medium,old,1
1830103ZDF00000000051A,HILLSBOROUGH,551897.0,407053.0,144844.0,1991,5708.0,,0,34,0.35583485237830853,0.7375511416964728,0.2624470463745112,96.67139604133824,high,old,1
1830103ZDF00000000070A,HILLSBOROUGH,648805.0,516899.0,131906.0,1997,5005.0,,0,28,0.2551866898819888,0.7966926939639892,0.20330576474323603,129.60547343188173,high,old,1
1830103ZDF00000000071A,HILLSBOROUGH,344948.0,213042.0,131906.0,1991,4947.0,,0,34,0.6191520021779641,0.6176043415113539,0.38239275950937673,69.714632174616,medium,old,1
1830103ZDF00000000080A,HILLSBOROUGH,913491.0,754753.0,158738.0,2003,6065.0,,0,22,0.21031753392496097,0.8262283632478445,0.17377054205181874,150.5919881305638,high,old,1
1830103ZDF00000000081A,HILLSBOROUGH,275853.0,117115.0,158738.0,1910,5935.0,,0,115,1.3553912360394822,0.4245542932130765,0.5754420816808892,46.47119272237197,medium,very_old,1
1830103ZDF00000000082A,HILLSBOROUGH,1243553.0,1056053.0,187500.0,2006,7519.0,,0,19,0.17754773903607202,0.8492216662887176,0.150777529564458,165.36609042553192,luxury,moderate,1
1830103ZDF00000000110A,HILLSBOROUGH,836509.0,649009.0,187500.0,2003,7520.0,,0,22,0.28890155775719945,0.7758532474208318,0.22414555713619683,111.22310862917165,high,old,1
1830103ZDF00000000120A,HILLSBOROUGH,737815.0,550315.0,187500.0,2006,7350.0,,0,19,0.3407133356108127,0.7458702440716927,0.2541284005768376,100.36933750510134,high,moderate,1
1830103ZDF00000000130A,HILLSBOROUGH,287524.0,100024.0,187500.0,1972,7678.0,,0,53,1.8745313671582104,0.34787931484218765,0.6521172071993739,37.44289621044407,medium,very_old,1
1830103ZDF00000000140A,HILLSBOROUGH,386321.0,130721.0,255600.0,1978,12638.0,,0,47,1.9552944416395097,0.3383731705675576,0.6616242409181978,30.565788432629162,medium,very_old,1
1830103ZDG00000000060A,HILLSBOROUGH,690781.0,503281.0,187500.0,2005,7630.0,,0,20,0.3725545519211893,0.7285670443063079,0.2714315080589824,90.52299829642249,high,moderate,1
1830103ZDG00000000071A,HILLSBOROUGH,1064588.0,860400.0,204188.0,2021,8264.0,,0,4,0.23731725090975023,0.8081992205442664,0.1917998401260956,128.80677555958863,luxury,new,1
1830103ZDG00000000080A,HILLSBOROUGH,862067.0,657879.0,204188.0,2021,8263.0,,0,4,0.31037271234875663,0.7631404947173541,0.23685834528134672,104.31594869312681,high,new,1
1830103ZDG00000000090A,HILLSBOROUGH,810705.0,606517.0,204188.0,2021,9503.0,,0,4,0.3366561256219931,0.748134342165964,0.25186442434125317,85.30145202020202,high,new,1
1830103ZDG00000000101A,HILLSBOROUGH,479187.0,299911.0,179276.0,1982,6624.0,,0,43,0.5977620101896556,0.6258733524211791,0.3741245607152099,72.33011320754717,medium,very_old,1
1830103ZDG00000000120A,HILLSBOROUGH,240474.0,85536.0,154938.0,1979,5894.0,,0,46,1.8113564890047582,0.3556960182971203,0.6442998232664519,40.79287531806616,medium-low,very_old,1
1830103ZDG00000000140A,HILLSBOROUGH,401955.0,60705.0,341250.0,1922,18528.0,,0,103,5.621355384970184,0.15102399267581526,0.8489735194896953,21.693291596956122,medium,very_old,1
1830103ZDG00000000180A,HILLSBOROUGH,863604.0,676104.0,187500.0,2011,7676.0,,0,14,0.2773237884648095,0.7828856942699498,0.21711314779326196,112.4923798358734,high,moderate,1
1830103ZDG00000000200A,HILLSBOROUGH,1044877.0,857377.0,187500.0,2006,7341.0,,0,19,0.2186900060416759,0.8205522558614499,0.179446787089019,142.3150367747208,luxury,moderate,1
1830103ZDG00000000220A,HILLSBOROUGH,744000.0,664560.0,79440.0,1948,6802.0,,0,77,0.11953755938130585,0.893224605880906,0.10677405003487898,109.36351609584007,high,very_old,1
1830103ZDG00000000230A,HILLSBOROUGH,779577.0,613205.0,166372.0,2017,7088.0,,0,8,0.2713150230102119,0.7865858195074771,0.21341289774724273,109.9699534490055,high,recent,1
1830103ZDH00000000010A,HILLSBOROUGH,521740.0,299819.0,221921.0,1998,8642.0,,0,27,0.7401807751317457,0.5746510241671634,0.42534705917303794,60.36561379150758,high,old,1
1830103ZDH00000000011A,HILLSBOROUGH,627325.0,405394.0,221931.0,1998,8598.0,,0,27,0.5474438510588439,0.6462254075233611,0.35377299840912063,72.95325037795092,high,old,1
1830103ZDH00000000060A,HILLSBOROUGH,609933.0,422433.0,187500.0,1986,7620.0,,0,39,0.44385631838346346,0.6925880505103831,0.30741030996796376,80.03319774307833,high,old,1
1830103ZDH00000000080A,HILLSBOROUGH,406768.0,219268.0,187500.0,1984,7349.0,,0,41,0.8551140380081088,0.5390479608819748,0.4609495807202614,55.3425850340136,medium,very_old,1
1830103ZDH00000000090A,HILLSBOROUGH,543539.0,356039.0,187500.0,1985,7435.0,,0,40,0.5266262217728345,0.6550373477572947,0.3449608124517055,73.095615922539,high,old,1
1830103ZDH00000000100A,HILLSBOROUGH,361741.0,174241.0,187500.0,1984,7367.0,,0,41,1.0760895765659255,0.4816720203902229,0.5183252152086294,49.096226927252985,medium,very_old,1
1830103ZDH00000000110A,HILLSBOROUGH,291737.0,104237.0,187500.0,1983,7588.0,,0,42,1.7987682035342198,0.3572966154563341,0.6426999568105629,38.4420872315193,medium,very_old,1
1830103ZDH00000000120A,HILLSBOROUGH,811509.0,624009.0,187500.0,2022,7470.0,,0,3,0.300475953910995,0.7689480104989465,0.23105075723034837,108.62120198099318,high,new,1
1830103ZDH00000000130A,HILLSBOROUGH,814407.0,626907.0,187500.0,2022,7345.0,,0,3,0.2990869473670778,0.7697701888979479,0.2302285832162749,110.8640076231963,high,new,1
1830103ZDH00000000190A,HILLSBOROUGH,783830.0,598830.0,185000.0,2006,7548.0,,0,19,0.30893524216348184,0.7639784596424485,0.23602026457233766,103.83229566830043,high,moderate,1
1830103ZDH00000000200A,HILLSBOROUGH,998543.0,811043.0,187500.0,2006,7453.0,,0,19,0.2311835116220575,0.8122256004742906,0.18777339806758642,133.96069224577408,high,moderate,1
1830103ZDH00000000210A,HILLSBOROUGH,977961.0,790461.0,187500.0,2024,7566.0,,0,1,0.23720305340421172,0.8082737366073528,0.19172524085802925,129.2402537333157,high,new,1
1830103ZDH00000000220A,HILLSBOROUGH,376736.0,189236.0,187500.0,1990,7490.0,,0,35,0.9908210339415653,0.5023026673780383,0.4976946782503444,50.291816846882924,medium,old,1
1830103ZDH00000000230A,HILLSBOROUGH,374463.0,186963.0,187500.0,1910,7408.0,,0,115,1.0028668620697032,0.49928163989061697,0.500715689625705,50.54163854771224,medium,very_old,1
1830103ZDI00000000020A,HILLSBOROUGH,795449.0,484713.0,310736.0,1991,14478.0,2024-02-01,0,34,0.6410708170178704,0.6093569677541014,0.3906417750958577,54.938117273292356,high,old,1
1830103ZDI00000000040A,HILLSBOROUGH,237509.0,100203.0,137306.0,1925,5500.0,,0,100,1.3702646600934094,0.42188960464822534,0.5781061850027367,43.17560443555717,medium-low,very_old,1
1830103ZDI00000000050A,HILLSBOROUGH,360627.0,219577.0,141050.0,2000,5660.0,,0,25,0.6423685432966872,0.6088739643067094,0.39112326275275355,63.70376258611553,medium,old,1
1830103ZDI00000000060A,HILLSBOROUGH,968793.0,654918.0,313875.0,2002,14989.0,,0,23,0.4792577402701708,0.6760136829914306,0.32398528479738725,64.62928619079386,high,old,1
1830103ZDI00000000080A,HILLSBOROUGH,1021136.0,833636.0,187500.0,2004,7464.0,2024-03-01,0,21,0.22491803986627273,0.8163801722981343,0.18361884840134085,136.7898191560616,luxury,old,1
1830103ZDI00000000090A,HILLSBOROUGH,1622887.0,1392512.0,230375.0,1995,9490.0,,0,30,0.16543831188649585,0.8580456568783551,0.14195372693617797,170.99220313981667,luxury,old,1
1830103ZDI00000000091A,HILLSBOROUGH,795590.0,618840.0,176750.0,2013,7395.0,,0,12,0.2856145601212589,0.7778368533580696,0.2221618897146901,107.5703082747431,high,moderate,1
1830103ZDI00000000092A,HILLSBOROUGH,567797.0,380297.0,187500.0,1994,5057.0,,0,31,0.4930344098575328,0.669775166520488,0.3302230722897932,112.25721629102412,high,old,1
1830103ZDI00000000100A,HILLSBOROUGH,804704.0,731039.0,73665.0,2022,6015.0,,0,3,0.10076739986868023,0.9084558937747373,0.0915428635338416,133.76063829787233,high,new,1
1830103ZDI00000000110A,HILLSBOROUGH,871999.0,799012.0,72987.0,2022,5326.0,,0,3,0.09134644868106026,0.9162981651376146,0.0837006880733945,163.69419936174208,high,new,1
1830103ZDI00000000120A,HILLSBOROUGH,799898.0,733058.0,66840.0,2021,5617.0,,0,4,0.09117956399143862,0.9164382003227908,0.08356054951937682,142.3812744749021,high,new,1
1830103ZDI00000000130A,HILLSBOROUGH,951645.0,774895.0,176750.0,2004,7076.0,,0,21,0.22809512502322893,0.814268120708751,0.18573082848033828,134.47011445527767,high,old,1
1830103ZDI00000000131A,HILLSBOROUGH,713699.0,524699.0,189000.0,1999,6844.0,,0,26,0.3602058319039451,0.7351814487880062,0.2648171500630517,104.26574141709277,high,old,1
1830103ZDI00000000150A,HILLSBOROUGH,611824.0,468824.0,143000.0,1991,5579.0,,0,34,0.3050178638084573,0.7662714011359457,0.23372696440975768,109.64587813620072,high,old,1
1830103ZE000000000010A,HILLSBOROUGH,540457.0,409207.0,131250.0,2000,5009.0,,0,25,0.32074152997986355,0.7571485665861177,0.24284958313134417,107.87564870259482,high,old,1
1830103ZE000000000020A,HILLSBOROUGH,528499.0,397249.0,131250.0,1997,5013.0,,0,28,0.3303964757709251,0.7516537369914853,0.24834437086092714,105.40466693258875,high,old,1
1830103ZE000000000030A,HILLSBOROUGH,571895.0,440645.0,131250.0,2000,5095.0,,0,25,0.29785814463310684,0.7704984822415264,0.22949976918880355,112.22429356357928,high,old,1
1830103ZE000000000040A,HILLSBOROUGH,487413.0,356163.0,131250.0,1995,5007.0,,0,30,0.36851001224155167,0.7307196756761193,0.2692782726798984,97.32687699680511,medium,old,1
1830103ZE000000000050A,HILLSBOROUGH,571557.0,440307.0,131250.0,1996,5070.0,,0,29,0.2980867937898017,0.770362762834218,0.2296354875620672,112.71090514691383,high,old,1
1830103ZE000000000060A,HILLSBOROUGH,511771.0,380521.0,131250.0,1994,4970.0,2024-01-01,0,31,0.3449209244143571,0.743536184081974,0.25646186192288756,102.95131764232549,high,old,1
1830103ZF000000000110A,HILLSBOROUGH,202193.0,70943.0,131250.0,1945,5094.0,,0,80,1.850050744248985,0.350865999980217,0.6491290542746075,39.68459273797841,medium-low,very_old,1
1830103ZFJ00000000010A,HILLSBOROUGH,601601.0,470351.0,131250.0,2003,5001.0,,0,22,0.27904633125829165,0.7818308449772441,0.2181674927942394,120.27209116353458,high,old,1
1830103ZFJ00000000021A,HILLSBOROUGH,712583.0,581333.0,131250.0,2002,5130.0,,0,23,0.22577382365387197,0.8158097852323375,0.18418881142433735,138.87799649191192,high,old,1
1830103ZFJ00000000030A,HILLSBOROUGH,709012.0,577762.0,131250.0,2017,5641.0,,0,8,0.22716927182945257,0.8148820966611332,0.18511649292749216,125.66678482807515,high,recent,1
1830103ZFJ00000000031A,HILLSBOROUGH,572764.0,441514.0,131250.0,2017,5000.0,,0,8,0.29727189336715626,0.77084668232172,0.2291515717615427,114.52989402119576,high,recent,1
1830103ZFJ00000000040A,HILLSBOROUGH,717033.0,585783.0,131250.0,2015,4980.0,,0,10,0.2240586974038212,0.8169528920525386,0.18304571331345515,143.95362377032725,high,recent,1
1830103ZFJ00000000050A,HILLSBOROUGH,700114.0,568864.0,131250.0,2015,4980.0,,0,10,0.23072257917080502,0.8125293701748998,0.1874692014883269,140.5569162818711,high,recent,1
1830103ZFJ00000000070A,HILLSBOROUGH,706435.0,575185.0,131250.0,2006,5005.0,,0,19,0.2281870560131853,0.8142068071276096,0.18579177731599184,141.1176588094287,high,moderate,1
1830103ZFJ00000000071A,HILLSBOROUGH,664303.0,533053.0,131250.0,2012,5815.0,,0,13,0.24622270914391411,0.8024232881331439,0.19757520653194924,114.2199105914718,high,moderate,1
1830103ZFJ00000000080A,HILLSBOROUGH,823036.0,691786.0,131250.0,2013,5977.0,,0,12,0.18972602838735045,0.8405284331081105,0.15947035187968464,137.67748410839746,high,moderate,1
1830103ZFJ00000000091A,HILLSBOROUGH,634586.0,503336.0,131250.0,2004,5004.0,,0,21,0.2607596898300741,0.7931709915267725,0.20682743264516923,126.7904095904096,high,old,1
